ymd,country,cc
20200408,Brazil,5
20200408,Canada,1
20200408,Cuba,1
20200408,Dominican Republic,11
20200408,France,33
20200408,Germany,2
20200408,Ireland,2
20200408,Italy,4
20200408,Japan,14
20200408,Mexico,2
20200408,Netherlands,2
20200408,Norway,1
20200408,Panama,1
20200408,Poland,1
20200408,Portugal,1
20200408,Russia,5
20200408,Spain,9
20200408,Thailand,1
20200408,Turkey,7
20200408,United States,11
20200408,United Kingdom,6
20200409,Argentina,2
20200409,Australia,2
20200409,Austria,2
20200409,Barbados,1
20200409,Brazil,8
20200409,Cayman Islands,1
20200409,Colombia,1
20200409,Croatia,1
20200409,Cyprus,1
20200409,Czech Republic,1
20200409,Dominican Republic,2
20200409,France,3
20200409,Germany,6
20200409,Greece,1
20200409,India,1
20200409,Italy,1
20200409,Japan,7
20200409,Mexico,3
20200409,Morocco,3
20200409,Netherlands,1
20200409,New Zealand,1
20200409,Portugal,5
20200409,Russia,1
20200409,Singapore,1
20200409,Spain,12
20200409,Sweden,1
20200409,Turkey,6
20200409,United States,23
20200409,United Arab Emirates,1
20200409,United Kingdom,9
20200410,Australia,2
20200410,Brazil,4
20200410,Canada,1
20200410,Czech Republic,3
20200410,France,4
20200410,Germany,6
20200410,Greece,3
20200410,Iceland,1
20200410,Italy,5
20200410,Japan,3
20200410,Malta,2
20200410,Mexico,1
20200410,Portugal,2
20200410,Russia,5
20200410,South Korea,1
20200410,Spain,7
20200410,Turkey,5
20200410,United States,11
20200410,United Arab Emirates,1
20200410,United Kingdom,4
20200411,Argentina,2
20200411,Aruba,1
20200411,Australia,2
20200411,Austria,1
20200411,Costa Rica,1
20200411,Cuba,1
20200411,France,5
20200411,Germany,4
20200411,Greece,1
20200411,Hong Kong,3
20200411,Indonesia,1
20200411,Ireland,1
20200411,Italy,4
20200411,Japan,4
20200411,Malaysia,1
20200411,Peru,1
20200411,Portugal,2
20200411,Russia,4
20200411,Spain,19
20200411,Switzerland,4
20200411,Tunisia,1
20200411,Turkey,2
20200411,United States,21
20200411,United Kingdom,10
20200412,Australia,3
20200412,Austria,2
20200412,Brazil,1
20200412,Cyprus,2
20200412,Czech Republic,1
20200412,Egypt,1
20200412,France,1
20200412,Germany,4
20200412,Greece,2
20200412,Italy,2
20200412,Jamaica,1
20200412,Japan,4
20200412,Mexico,1
20200412,Philippines,1
20200412,Russia,2
20200412,Spain,12
20200412,Thailand,1
20200412,Turkey,1
20200412,United States,14
20200412,United Arab Emirates,1
20200412,United Kingdom,6
20200413,Australia,4
20200413,Austria,3
20200413,Bahamas,1
20200413,Brazil,2
20200413,Cyprus,2
20200413,Czech Republic,1
20200413,Fiji,1
20200413,France,2
20200413,Germany,6
20200413,Greece,6
20200413,Hungary,1
20200413,Ireland,2
20200413,Italy,3
20200413,Japan,6
20200413,Malta,2
20200413,Mexico,2
20200413,Netherlands,1
20200413,New Zealand,1
20200413,Portugal,2
20200413,Russia,1
20200413,Slovenia,1
20200413,Spain,14
20200413,Switzerland,1
20200413,Turkey,2
20200413,United States,27
20200413,United Kingdom,2
20200414,Australia,5
20200414,Austria,4
20200414,Belgium,2
20200414,Brazil,7
20200414,Canada,4
20200414,Cyprus,2
20200414,France,5
20200414,Germany,7
20200414,Greece,3
20200414,Indonesia,1
20200414,Ireland,1
20200414,Italy,9
20200414,Japan,6
20200414,Jordan,1
20200414,Malta,1
20200414,Morocco,1
20200414,New Zealand,4
20200414,Philippines,1
20200414,Portugal,2
20200414,Russia,6
20200414,Spain,69
20200414,Sweden,1
20200414,Tunisia,2
20200414,Turkey,4
20200414,United States,20
20200414,United Arab Emirates,1
20200414,United Kingdom,13
20200415,Aruba,1
20200415,Australia,2
20200415,Austria,1
20200415,Bahamas,1
20200415,Brazil,2
20200415,Dominican Republic,1
20200415,France,5
20200415,Germany,7
20200415,Greece,1
20200415,Hungary,1
20200415,Ireland,1
20200415,Italy,3
20200415,Japan,5
20200415,Luxembourg,1
20200415,Mexico,1
20200415,Netherlands,1
20200415,Philippines,1
20200415,Poland,1
20200415,Portugal,2
20200415,Russia,1
20200415,Spain,7
20200415,Sweden,2
20200415,Turkey,2
20200415,United States,25
20200415,United Arab Emirates,1
20200415,United Kingdom,21
20200416,Andorra,1
20200416,Australia,2
20200416,Austria,2
20200416,Brazil,1
20200416,Croatia,2
20200416,Cuba,4
20200416,France,10
20200416,Germany,2
20200416,Greece,5
20200416,Ireland,2
20200416,Italy,8
20200416,Japan,7
20200416,Latvia,1
20200416,Mexico,3
20200416,Morocco,2
20200416,Netherlands,3
20200416,New Zealand,1
20200416,Portugal,1
20200416,Puerto Rico,1
20200416,Russia,2
20200416,Spain,11
20200416,Turkey,2
20200416,United States,19
20200416,United Kingdom,14
20200417,Australia,3
20200417,Austria,3
20200417,Belgium,1
20200417,Brazil,5
20200417,Canada,3
20200417,Czech Republic,2
20200417,Dominican Republic,2
20200417,France,6
20200417,Germany,16
20200417,Greece,2
20200417,Ireland,1
20200417,Italy,3
20200417,Japan,8
20200417,Malta,2
20200417,Mexico,3
20200417,Netherlands,2
20200417,Peru,2
20200417,Poland,1
20200417,Portugal,12
20200417,Republic of Macedonia,1
20200417,Russia,1
20200417,Spain,11
20200417,Switzerland,4
20200417,Thailand,2
20200417,Turkey,2
20200417,United States,18
20200417,United Kingdom,6
20200418,Belarus,1
20200418,Brazil,3
20200418,Czech Republic,1
20200418,Denmark,1
20200418,France,4
20200418,Germany,7
20200418,Greece,9
20200418,Indonesia,5
20200418,Israel,1
20200418,Italy,1
20200418,Japan,6
20200418,Mexico,6
20200418,Norway,1
20200418,Portugal,1
20200418,Russia,13
20200418,Spain,10
20200418,Switzerland,1
20200418,Taiwan,1
20200418,Turkey,2
20200418,United States,18
20200418,United Kingdom,6
20200418,Uruguay,1
20200418,Uzbekistan,1
20200419,Australia,5
20200419,Austria,3
20200419,Estonia,1
20200419,France,2
20200419,Germany,12
20200419,Ireland,1
20200419,Italy,2
20200419,Japan,5
20200419,Malta,1
20200419,Mexico,2
20200419,Morocco,1
20200419,Netherlands,1
20200419,Philippines,2
20200419,Poland,1
20200419,Portugal,3
20200419,Russia,1
20200419,Spain,4
20200419,Sweden,2
20200419,United States,13
20200419,United Kingdom,7
20200420,Argentina,2
20200420,Australia,2
20200420,Austria,2
20200420,Brazil,4
20200420,Croatia,1
20200420,Cuba,1
20200420,Denmark,1
20200420,Fiji,1
20200420,France,3
20200420,Germany,7
20200420,Greece,1
20200420,Ireland,2
20200420,Italy,1
20200420,Japan,2
20200420,Mexico,5
20200420,Netherlands,1
20200420,Portugal,3
20200420,Russia,2
20200420,Spain,15
20200420,Switzerland,1
20200420,Turkey,3
20200420,United States,6
20200420,Ukraine,1
20200420,United Kingdom,2
20200421,Australia,3
20200421,Azerbaijan,1
20200421,Brazil,4
20200421,Cuba,1
20200421,Egypt,1
20200421,France,2
20200421,Germany,9
20200421,Greece,5
20200421,Ireland,1
20200421,Italy,13
20200421,Japan,5
20200421,Mexico,5
20200421,Morocco,8
20200421,Netherlands,2
20200421,Portugal,2
20200421,Russia,2
20200421,Spain,10
20200421,Turkey,2
20200421,United States,9
20200421,United Kingdom,1
20200422,Australia,1
20200422,Brazil,2
20200422,Croatia,1
20200422,France,2
20200422,Germany,7
20200422,Greece,2
20200422,Ireland,2
20200422,Italy,2
20200422,Jamaica,2
20200422,Japan,3
20200422,Malta,2
20200422,New Zealand,1
20200422,Puerto Rico,1
20200422,Russia,4
20200422,Singapore,1
20200422,Spain,9
20200422,Sweden,1
20200422,Thailand,1
20200422,Turkey,1
20200422,United States,12
20200422,United Kingdom,5
20200423,Australia,2
20200423,Austria,3
20200423,Brazil,4
20200423,Canada,1
20200423,Czech Republic,2
20200423,Dominican Republic,1
20200423,France,10
20200423,Germany,1
20200423,Greece,4
20200423,Ireland,1
20200423,Israel,1
20200423,Italy,2
20200423,Japan,3
20200423,Mexico,3
20200423,Poland,1
20200423,Portugal,3
20200423,Russia,3
20200423,Spain,14
20200423,Sweden,1
20200423,Switzerland,1
20200423,Turkey,2
20200423,United States,11
20200423,United Arab Emirates,2
20200423,United Kingdom,5
20200424,Australia,3
20200424,Austria,2
20200424,Brazil,4
20200424,Czech Republic,1
20200424,Dominican Republic,2
20200424,Faroe Islands,1
20200424,France,6
20200424,Germany,3
20200424,Greece,2
20200424,Ireland,1
20200424,Italy,4
20200424,Jamaica,1
20200424,Japan,2
20200424,Jordan,1
20200424,Mexico,1
20200424,Poland,1
20200424,Portugal,1
20200424,Russia,3
20200424,Spain,11
20200424,Thailand,1
20200424,Turkey,1
20200424,United States,8
20200424,United Arab Emirates,2
20200424,United Kingdom,3
20200425,Australia,1
20200425,Brazil,1
20200425,Cyprus,1
20200425,Czech Republic,3
20200425,Dominican Republic,1
20200425,France,3
20200425,Germany,3
20200425,Greece,1
20200425,Ireland,2
20200425,Italy,3
20200425,Japan,4
20200425,Mexico,3
20200425,Netherlands,1
20200425,Russia,8
20200425,Spain,6
20200425,Tunisia,1
20200425,Turkey,1
20200425,Turks and Caicos Islands,1
20200425,United States,6
20200425,United Kingdom,1
20200426,Austria,1
20200426,Belarus,1
20200426,Belgium,1
20200426,Brazil,2
20200426,Canada,1
20200426,Costa Rica,2
20200426,Cyprus,1
20200426,Czech Republic,1
20200426,Italy,3
20200426,Japan,3
20200426,Malaysia,1
20200426,Mexico,1
20200426,Netherlands,1
20200426,Norway,1
20200426,Poland,1
20200426,Portugal,1
20200426,Russia,1
20200426,Spain,4
20200426,Switzerland,1
20200426,Turkey,5
20200426,United States,5
20200426,Ukraine,1
20200426,United Kingdom,5
20200427,Australia,1
20200427,Austria,3
20200427,Brazil,1
20200427,Canada,1
20200427,Denmark,1
20200427,France,4
20200427,Germany,9
20200427,Greece,1
20200427,Iceland,1
20200427,Ireland,1
20200427,Italy,56
20200427,Japan,7
20200427,Mexico,1
20200427,Netherlands,2
20200427,Portugal,4
20200427,Russia,1
20200427,South Korea,1
20200427,Spain,19
20200427,Switzerland,4
20200427,Turkey,1
20200427,United States,10
20200427,United Arab Emirates,1
20200427,United Kingdom,5
20200428,Australia,4
20200428,Austria,6
20200428,Brazil,1
20200428,Cyprus,1
20200428,Czech Republic,1
20200428,France,7
20200428,Germany,6
20200428,Indonesia,1
20200428,Italy,15
20200428,Jamaica,1
20200428,Japan,2
20200428,Mexico,2
20200428,Morocco,1
20200428,Netherlands,2
20200428,Philippines,1
20200428,Portugal,2
20200428,Russia,2
20200428,Spain,13
20200428,Sweden,1
20200428,Turkey,5
20200428,United States,13
20200428,United Kingdom,8
20200429,Australia,2
20200429,Austria,2
20200429,Canada,1
20200429,Czech Republic,1
20200429,Dominican Republic,5
20200429,France,36
20200429,Germany,29
20200429,Greece,3
20200429,Hungary,1
20200429,Italy,6
20200429,Jamaica,1
20200429,Japan,4
20200429,Kenya,1
20200429,Luxembourg,1
20200429,Mexico,1
20200429,Netherlands,1
20200429,Portugal,2
20200429,Russia,4
20200429,Spain,16
20200429,Thailand,2
20200429,The Gambia,1
20200429,Turkey,8
20200429,United States,19
20200429,United Arab Emirates,4
20200429,United Kingdom,7
20200430,Australia,1
20200430,Austria,2
20200430,Brazil,3
20200430,Croatia,4
20200430,Cyprus,2
20200430,Dominican Republic,1
20200430,France,3
20200430,Georgia,1
20200430,Germany,3
20200430,Greece,4
20200430,Italy,4
20200430,Japan,2
20200430,Lithuania,1
20200430,Mexico,1
20200430,Monaco,1
20200430,Morocco,1
20200430,Netherlands,1
20200430,Poland,1
20200430,Portugal,2
20200430,Puerto Rico,1
20200430,Russia,4
20200430,South Africa,1
20200430,Spain,11
20200430,Switzerland,1
20200430,Turkey,3
20200430,United States,10
20200430,United Kingdom,7
20200501,Aruba,1
20200501,Australia,2
20200501,Austria,3
20200501,Belgium,1
20200501,Canada,1
20200501,France,5
20200501,Germany,8
20200501,Greece,8
20200501,Italy,11
20200501,Japan,8
20200501,Mexico,1
20200501,Netherlands,1
20200501,New Zealand,2
20200501,Portugal,2
20200501,Russia,3
20200501,Spain,6
20200501,Switzerland,2
20200501,Turkey,12
20200501,United States,10
20200501,United Kingdom,3
20200502,Australia,1
20200502,Austria,4
20200502,Belarus,1
20200502,Belgium,1
20200502,Brazil,2
20200502,France,4
20200502,Germany,1
20200502,Greece,1
20200502,Hungary,3
20200502,Ireland,1
20200502,Italy,3
20200502,Japan,2
20200502,Mexico,1
20200502,Netherlands,1
20200502,Russia,2
20200502,Spain,9
20200502,Switzerland,1
20200502,Turkey,8
20200502,United States,7
20200502,United Arab Emirates,1
20200502,United Kingdom,4
20200503,Australia,1
20200503,Chile,1
20200503,Cyprus,1
20200503,Denmark,4
20200503,France,6
20200503,Germany,2
20200503,Hungary,3
20200503,Ireland,1
20200503,Italy,5
20200503,Japan,2
20200503,Latvia,1
20200503,Portugal,2
20200503,Russia,1
20200503,Spain,7
20200503,Turkey,2
20200503,United States,8
20200503,United Kingdom,1
20200504,Australia,2
20200504,Austria,2
20200504,Czech Republic,1
20200504,France,6
20200504,Germany,1
20200504,Greece,1
20200504,Hungary,3
20200504,Ireland,1
20200504,Italy,4
20200504,Japan,3
20200504,Malta,1
20200504,Mexico,1
20200504,Norway,1
20200504,Portugal,3
20200504,Russia,2
20200504,Singapore,1
20200504,Spain,19
20200504,Sweden,2
20200504,Switzerland,3
20200504,Thailand,2
20200504,Turkey,13
20200504,United States,15
20200504,United Kingdom,8
20200505,Austria,1
20200505,Brazil,3
20200505,Canada,1
20200505,Cuba,2
20200505,Denmark,1
20200505,Dominican Republic,1
20200505,France,2
20200505,Germany,10
20200505,Greece,1
20200505,Iceland,1
20200505,Ireland,3
20200505,Italy,13
20200505,Jamaica,2
20200505,Malaysia,1
20200505,Malta,3
20200505,Mexico,4
20200505,Morocco,1
20200505,Portugal,1
20200505,Russia,3
20200505,Spain,14
20200505,Sweden,1
20200505,Turkey,10
20200505,United States,8
20200505,United Kingdom,10
20200506,Australia,2
20200506,Brazil,2
20200506,Canada,1
20200506,Denmark,1
20200506,Dominican Republic,1
20200506,France,1
20200506,Germany,4
20200506,Greece,6
20200506,Italy,5
20200506,Japan,4
20200506,Mexico,5
20200506,Portugal,1
20200506,Spain,10
20200506,Switzerland,1
20200506,Turkey,4
20200506,United States,12
20200506,United Arab Emirates,2
20200506,United Kingdom,4
20200507,Austria,2
20200507,Brazil,3
20200507,Canada,1
20200507,Costa Rica,1
20200507,France,4
20200507,Germany,7
20200507,Greece,2
20200507,Iceland,1
20200507,Italy,4
20200507,Japan,2
20200507,Mexico,1
20200507,Morocco,1
20200507,Netherlands,1
20200507,Portugal,1
20200507,Russia,1
20200507,Slovenia,1
20200507,Spain,11
20200507,Thailand,1
20200507,Turkey,1
20200507,United States,13
20200507,United Arab Emirates,1
20200507,United Kingdom,6
20200508,Australia,1
20200508,Austria,1
20200508,Estonia,2
20200508,France,3
20200508,French Antilles,1
20200508,Germany,8
20200508,Greece,1
20200508,Hong Kong,6
20200508,Iceland,1
20200508,Italy,15
20200508,Japan,2
20200508,Malta,1
20200508,Mexico,1
20200508,Morocco,1
20200508,Portugal,3
20200508,Russia,4
20200508,Spain,13
20200508,Sweden,2
20200508,Switzerland,1
20200508,Turkey,5
20200508,United States,9
20200508,United Kingdom,7
20200509,Australia,1
20200509,Brazil,1
20200509,Bulgaria,1
20200509,Costa Rica,2
20200509,Croatia,1
20200509,Cyprus,2
20200509,Dominican Republic,1
20200509,Egypt,1
20200509,Estonia,2
20200509,France,1
20200509,Germany,3
20200509,Greece,4
20200509,Ireland,1
20200509,Israel,2
20200509,Italy,2
20200509,Jamaica,1
20200509,Mexico,1
20200509,Poland,1
20200509,Russia,1
20200509,Spain,5
20200509,Thailand,1
20200509,Turkey,4
20200509,United States,12
20200509,United Kingdom,4
20200510,Australia,1
20200510,Canada,3
20200510,Dominican Republic,1
20200510,France,3
20200510,Germany,3
20200510,Israel,2
20200510,Italy,2
20200510,Malta,4
20200510,Poland,1
20200510,Portugal,1
20200510,Spain,5
20200510,Sweden,1
20200510,Turkey,7
20200510,United States,4
20200510,United Arab Emirates,1
20200510,United Kingdom,4
20200511,Australia,1
20200511,Brazil,4
20200511,Bulgaria,2
20200511,Canada,1
20200511,Egypt,1
20200511,Estonia,1
20200511,Finland,1
20200511,France,5
20200511,Germany,7
20200511,Greece,5
20200511,Ireland,2
20200511,Italy,6
20200511,Malaysia,1
20200511,Mexico,1
20200511,New Zealand,1
20200511,Portugal,2
20200511,Singapore,1
20200511,Spain,8
20200511,Thailand,1
20200511,Turkey,7
20200511,United States,6
20200511,United Arab Emirates,1
20200511,United Kingdom,8
20200512,Australia,1
20200512,Brazil,2
20200512,Egypt,1
20200512,France,6
20200512,Germany,13
20200512,Greece,2
20200512,Ireland,3
20200512,Italy,6
20200512,Malta,1
20200512,Mexico,1
20200512,Portugal,3
20200512,Russia,2
20200512,Spain,12
20200512,Switzerland,1
20200512,Turkey,4
20200512,United States,18
20200512,United Arab Emirates,1
20200512,United Kingdom,4
20200513,Austria,2
20200513,Brazil,1
20200513,Canada,1
20200513,Cyprus,2
20200513,Finland,1
20200513,France,2
20200513,Germany,5
20200513,Greece,1
20200513,Indonesia,1
20200513,Ireland,1
20200513,Italy,5
20200513,Mexico,1
20200513,Russia,7
20200513,Spain,12
20200513,Switzerland,2
20200513,Taiwan,1
20200513,Thailand,1
20200513,Turkey,4
20200513,United States,7
20200513,United Kingdom,8
20200514,Australia,1
20200514,Austria,1
20200514,Brazil,2
20200514,Cuba,1
20200514,Cyprus,2
20200514,France,3
20200514,Germany,7
20200514,Greece,4
20200514,Indonesia,1
20200514,Ireland,2
20200514,Italy,5
20200514,Japan,1
20200514,Malta,1
20200514,Mexico,4
20200514,Morocco,1
20200514,Portugal,2
20200514,Russia,2
20200514,Spain,13
20200514,Thailand,3
20200514,Turkey,9
20200514,United States,15
20200514,United Kingdom,3
20200515,Austria,1
20200515,Bulgaria,1
20200515,Canada,1
20200515,Croatia,1
20200515,Dominican Republic,1
20200515,Finland,1
20200515,France,3
20200515,Germany,3
20200515,Greece,3
20200515,Italy,7
20200515,Japan,3
20200515,Malta,2
20200515,Mexico,3
20200515,Netherlands,2
20200515,Norway,1
20200515,Portugal,2
20200515,Russia,1
20200515,Singapore,1
20200515,Spain,7
20200515,Tunisia,2
20200515,Turkey,5
20200515,United States,8
20200515,United Kingdom,5
20200516,Australia,1
20200516,Costa Rica,1
20200516,Estonia,1
20200516,France,4
20200516,Germany,1
20200516,Greece,2
20200516,Ireland,2
20200516,Israel,1
20200516,Italy,3
20200516,New Zealand,1
20200516,Portugal,3
20200516,Puerto Rico,1
20200516,Spain,10
20200516,Sweden,1
20200516,Tunisia,1
20200516,Turkey,13
20200516,United States,12
20200516,United Kingdom,6
20200517,Australia,1
20200517,Austria,4
20200517,France,1
20200517,Germany,5
20200517,Greece,1
20200517,Iceland,1
20200517,Italy,3
20200517,Mexico,4
20200517,Montenegro,1
20200517,Russia,3
20200517,Spain,9
20200517,Turkey,10
20200517,United States,7
20200517,United Kingdom,3
20200518,Australia,1
20200518,Austria,1
20200518,Brazil,1
20200518,Canada,1
20200518,Cyprus,4
20200518,Czech Republic,3
20200518,Denmark,1
20200518,Dominican Republic,1
20200518,Egypt,1
20200518,Finland,1
20200518,France,2
20200518,Germany,4
20200518,Greece,3
20200518,Hungary,1
20200518,Italy,2
20200518,Japan,1
20200518,Kenya,1
20200518,Mexico,6
20200518,Morocco,1
20200518,Netherlands,2
20200518,Portugal,3
20200518,Russia,2
20200518,Slovenia,1
20200518,Spain,11
20200518,Sweden,1
20200518,Turkey,6
20200518,United States,6
20200518,United Kingdom,2
20200519,Armenia,4
20200519,Costa Rica,1
20200519,Cyprus,1
20200519,Dominican Republic,1
20200519,France,7
20200519,Germany,4
20200519,Greece,3
20200519,Ireland,1
20200519,Italy,5
20200519,Malta,2
20200519,Mexico,3
20200519,Morocco,4
20200519,New Zealand,2
20200519,Portugal,8
20200519,Spain,15
20200519,Switzerland,1
20200519,Thailand,1
20200519,Tunisia,1
20200519,Turkey,15
20200519,United States,11
20200519,United Kingdom,1
20200520,Belgium,1
20200520,Canada,1
20200520,Costa Rica,2
20200520,Cyprus,1
20200520,France,2
20200520,Germany,5
20200520,Greece,2
20200520,Hong Kong,1
20200520,Ireland,2
20200520,Italy,4
20200520,Jamaica,1
20200520,Mexico,3
20200520,Netherlands,1
20200520,Norway,1
20200520,Portugal,4
20200520,Russia,3
20200520,Spain,8
20200520,Sweden,1
20200520,Switzerland,1
20200520,Thailand,1
20200520,Turkey,8
20200520,United States,15
20200520,United Kingdom,3
20200521,Australia,1
20200521,Austria,1
20200521,Belgium,1
20200521,Brazil,1
20200521,Czech Republic,1
20200521,Denmark,2
20200521,France,2
20200521,Germany,2
20200521,Greece,1
20200521,Ireland,2
20200521,Italy,4
20200521,Mexico,3
20200521,New Zealand,1
20200521,Portugal,1
20200521,Russia,1
20200521,Singapore,1
20200521,Spain,11
20200521,Thailand,1
20200521,Turkey,5
20200521,United States,8
20200521,United Kingdom,6
20200522,Belgium,1
20200522,Brazil,4
20200522,Croatia,2
20200522,Dominican Republic,1
20200522,France,4
20200522,Germany,7
20200522,Greece,7
20200522,Hong Kong,1
20200522,India,1
20200522,Ireland,1
20200522,Italy,5
20200522,Japan,1
20200522,Mexico,2
20200522,Netherlands,1
20200522,Portugal,2
20200522,Romania,1
20200522,Russia,2
20200522,Singapore,1
20200522,South Africa,1
20200522,Spain,18
20200522,Thailand,1
20200522,Tunisia,1
20200522,Turkey,5
20200522,United States,8
20200522,United Arab Emirates,1
20200522,United Kingdom,1
20200523,Austria,1
20200523,Belgium,2
20200523,Brazil,1
20200523,Costa Rica,3
20200523,Czech Republic,2
20200523,France,1
20200523,Greece,4
20200523,Ireland,16
20200523,Italy,3
20200523,Japan,1
20200523,Malta,2
20200523,Mexico,1
20200523,New Zealand,1
20200523,Russia,2
20200523,Spain,4
20200523,Tunisia,16
20200523,Turkey,4
20200523,United States,8
20200523,United Kingdom,1
20200524,Australia,1
20200524,Austria,1
20200524,Canada,2
20200524,Czech Republic,2
20200524,France,4
20200524,Germany,3
20200524,Greece,1
20200524,Ireland,1
20200524,Italy,1
20200524,Mexico,3
20200524,Netherlands,1
20200524,Portugal,1
20200524,Russia,1
20200524,Spain,8
20200524,Turkey,16
20200524,United States,4
20200524,United Kingdom,3
20200525,Australia,2
20200525,Austria,3
20200525,Brazil,1
20200525,Canada,1
20200525,Croatia,1
20200525,France,4
20200525,Germany,10
20200525,Greece,4
20200525,Ireland,1
20200525,Italy,6
20200525,Mexico,2
20200525,Morocco,1
20200525,Namibia,1
20200525,Netherlands,1
20200525,New Zealand,2
20200525,Norway,1
20200525,Poland,1
20200525,Portugal,1
20200525,Russia,1
20200525,Spain,12
20200525,Switzerland,1
20200525,Thailand,1
20200525,Turkey,11
20200525,United States,11
20200525,United Kingdom,4
20200526,Australia,1
20200526,Austria,2
20200526,Brazil,1
20200526,Canada,2
20200526,Cuba,1
20200526,Cyprus,1
20200526,Czech Republic,2
20200526,France,4
20200526,Germany,6
20200526,Greece,5
20200526,Hong Kong,1
20200526,Ireland,1
20200526,Italy,4
20200526,Japan,1
20200526,Malta,1
20200526,Mexico,4
20200526,Netherlands,1
20200526,Norway,1
20200526,Portugal,1
20200526,Spain,19
20200526,Thailand,2
20200526,Tunisia,1
20200526,Turkey,8
20200526,United States,5
20200526,United Kingdom,3
20200527,Brazil,1
20200527,Croatia,1
20200527,Czech Republic,1
20200527,Denmark,1
20200527,France,1
20200527,Germany,1
20200527,Greece,3
20200527,India,2
20200527,Indonesia,1
20200527,Ireland,3
20200527,Israel,2
20200527,Italy,1
20200527,Mexico,2
20200527,Morocco,1
20200527,Netherlands,1
20200527,Portugal,6
20200527,Russia,1
20200527,Spain,10
20200527,Turkey,5
20200527,United States,11
20200527,United Kingdom,1
20200528,Austria,3
20200528,Brazil,2
20200528,France,2
20200528,Germany,2
20200528,Greece,3
20200528,Italy,4
20200528,Mexico,3
20200528,Netherlands,1
20200528,Portugal,2
20200528,Russia,1
20200528,Spain,7
20200528,Switzerland,1
20200528,Turkey,2
20200528,United States,6
20200528,United Kingdom,3
20200529,Brazil,1
20200529,Bulgaria,2
20200529,Croatia,1
20200529,Finland,1
20200529,France,1
20200529,Germany,3
20200529,Greece,6
20200529,India,1
20200529,Indonesia,1
20200529,Italy,5
20200529,Mexico,2
20200529,Russia,2
20200529,Spain,8
20200529,Thailand,1
20200529,Turkey,7
20200529,United States,10
20200529,United Arab Emirates,1
20200529,United Kingdom,3
20200530,Australia,2
20200530,Belgium,1
20200530,Brazil,1
20200530,Cyprus,1
20200530,Czech Republic,1
20200530,Dominican Republic,1
20200530,France,2
20200530,Germany,1
20200530,Greece,2
20200530,Italy,3
20200530,Mexico,6
20200530,Netherlands,1
20200530,Poland,1
20200530,Portugal,4
20200530,Romania,1
20200530,Russia,1
20200530,Singapore,1
20200530,Spain,11
20200530,Turkey,4
20200530,United States,8
20200530,United Kingdom,1
20200530,Vietnam,1
20200531,Australia,3
20200531,Austria,1
20200531,Brazil,1
20200531,Canada,1
20200531,Czech Republic,1
20200531,France,4
20200531,Germany,4
20200531,Latvia,1
20200531,Mexico,2
20200531,Russia,1
20200531,Spain,7
20200531,Turkey,11
20200531,United States,5
20200531,United Kingdom,1
20200601,Australia,1
20200601,Austria,4
20200601,Belarus,1
20200601,Bermudas,1
20200601,Brazil,5
20200601,Canada,1
20200601,China,1
20200601,Costa Rica,2
20200601,Cyprus,1
20200601,Denmark,1
20200601,Dominican Republic,1
20200601,Ecuador,2
20200601,Estonia,1
20200601,France,2
20200601,French Antilles,1
20200601,Germany,2
20200601,Greece,1
20200601,Ireland,2
20200601,Italy,5
20200601,Malta,1
20200601,Mexico,3
20200601,Peru,1
20200601,Portugal,1
20200601,Puerto Rico,1
20200601,Romania,1
20200601,Russia,2
20200601,Singapore,1
20200601,Spain,11
20200601,Sweden,1
20200601,Switzerland,1
20200601,Thailand,2
20200601,Turkey,14
20200601,United States,8
20200601,United Kingdom,1
20200602,Andorra,1
20200602,Austria,1
20200602,Brazil,2
20200602,Canada,2
20200602,Curacao,1
20200602,Cyprus,1
20200602,Czech Republic,2
20200602,Dominican Republic,1
20200602,France,1
20200602,Germany,3
20200602,Greece,5
20200602,Hungary,2
20200602,India,1
20200602,Ireland,3
20200602,Italy,4
20200602,Morocco,1
20200602,Netherlands,3
20200602,New Zealand,1
20200602,Portugal,2
20200602,Spain,17
20200602,Turkey,27
20200602,United States,7
20200602,United Arab Emirates,1
20200602,United Kingdom,1
20200603,Australia,1
20200603,Bulgaria,1
20200603,Canada,3
20200603,Croatia,8
20200603,Cuba,1
20200603,Estonia,2
20200603,France,1
20200603,Georgia,1
20200603,Germany,6
20200603,Greece,6
20200603,Indonesia,1
20200603,Ireland,1
20200603,Italy,7
20200603,Malta,1
20200603,Norway,1
20200603,Portugal,4
20200603,Russia,5
20200603,Sint Maarten,1
20200603,Spain,10
20200603,Turkey,19
20200603,United States,10
20200603,Ukraine,1
20200603,United Kingdom,3
20200604,Australia,2
20200604,Austria,1
20200604,Brazil,1
20200604,Canada,4
20200604,Costa Rica,1
20200604,Cyprus,1
20200604,Estonia,1
20200604,France,4
20200604,Germany,3
20200604,Greece,1
20200604,Italy,4
20200604,Malaysia,1
20200604,Mexico,3
20200604,Morocco,4
20200604,Netherlands,4
20200604,New Zealand,2
20200604,Poland,1
20200604,Portugal,5
20200604,Spain,16
20200604,Sweden,1
20200604,Switzerland,2
20200604,Turkey,29
20200604,United States,18
20200604,United Arab Emirates,2
20200604,United Kingdom,6
20200605,Australia,2
20200605,Brazil,1
20200605,Bulgaria,1
20200605,Canada,1
20200605,Estonia,1
20200605,France,1
20200605,Germany,3
20200605,Greece,3
